dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,multi,42,oracle_logit,feddf_logit,ef23bcac577da509,c518d5d5d782684b,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9042,0.2045,0.6997,1.7233667530059815,6.554081993103027,-4.830715240097046,0.9947,0.2034,0.7913,0.1301590410882007,2.0968088235182814,-1.9666497824300806,0.3639077902639833,2.065095956622437,-1.7011881663584538,53.0,0.0,53.0,0.0053,0.0,0.0053,1.9848,10.0,-8.0152,2.0378,9.999999999999998,-7.962199999999998
fmnist,multi,43,oracle_logit,feddf_logit,551289fd4ceb7269,8cdc7a5ce2c46b0c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8965,0.2109,0.6856,1.9588876976013183,6.331410443115234,-4.3725227455139155,0.997,0.2117,0.7853,0.1345346477136823,2.1088599905280185,-1.9743253428143364,0.3725779544403558,2.082319689360213,-1.7097417349198571,30.0,0.0,30.0,0.003,0.0,0.003,1.9887,10.0,-8.0113,2.0187,9.999999999999998,-7.981299999999998
fmnist,multi,44,oracle_logit,feddf_logit,eeb7d4198c4a1924,8b5619e1467492ea,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8912,0.2,0.6912,1.8104853691101075,8.613065730285644,-6.802580361175536,0.9962,0.2006,0.7956,0.1448547734032402,2.2280514149901816,-2.0831966415869414,0.3874781131543555,1.9637304452024733,-1.5762523320481179,38.0,0.0,38.0,0.0038,0.0,0.0038,1.9861,10.0,-8.0139,2.0241,9.999999999999998,-7.975899999999998
fmnist,single,42,oracle_logit,feddf_logit,917488946fe48e61,bf43a7bbd0410f90,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9042,0.1,0.8042,2.942580070018768,9.884842950439452,-6.942262880420684,1.0,0.1,0.9,3.920342750904092e-06,2.5309431267518665,-2.5309392064091156,5.1002922931681286e-05,2.125242305226468,-2.1251913023035365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
fmnist,single,43,oracle_logit,feddf_logit,09c178bb4ee615c5,c48ba5ab037c39aa,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.899,0.114,0.785,3.1933379768371584,7.666078952026367,-4.472740975189208,1.0,0.1123,0.8877,2.784811898827674e-06,2.524838727328719,-2.52483594251682,3.786881728638407e-05,2.1539295060092583,-2.153891637191972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
fmnist,single,44,oracle_logit,feddf_logit,631932254a7a791e,084dd4c334767c68,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9057,0.0964,0.8092999999999999,2.6762206501960755,7.572461312866211,-4.896240662670135,1.0,0.0978,0.9022,3.872599766735031e-06,2.504474913963897,-2.5044710413641305,4.910081560201257e-05,2.1855847471412124,-2.1855356463256106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
mnist,alpha0p1,42,oracle_logit,feddf_logit,0425fb4bce2e031b,4211ab3ca951358a,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9912,0.8872,0.10399999999999998,0.0340184094461845,0.3164773600339889,-0.2824589505878044,0.9994,0.902,0.09739999999999993,0.7632725226705619,1.5202555506505115,-0.7569830279799497,1.7867303726793005,2.1901112283467024,-0.4033808556674019,6.0,0.0,6.0,0.0006,0.0,0.0006,5.4637,10.0,-4.5363,5.4697,9.999999999999998,-4.530299999999999
mnist,alpha0p1,43,oracle_logit,feddf_logit,3d89c1aafe58ac69,ceb53a4be583636f,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9883,0.5264,0.4619,0.0449152120857339,1.4452292140960694,-1.4003140020103355,0.9986,0.5635,0.43510000000000004,0.6531937597231671,1.7936861986048585,-1.1404924388816915,1.638462820204902,2.227001717364532,-0.5885388971596297,14.0,0.0,14.0,0.0014,0.0,0.0014,4.0106,10.0,-5.9894,4.0246,9.999999999999998,-5.975399999999998
mnist,alpha0p1,44,oracle_logit,feddf_logit,7970529beaeb8427,63849b8e3a08d7b5,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9877,0.6764,0.3113,0.0485830526825448,1.509930434417725,-1.46134738173518,0.9996,0.6636,0.3360000000000001,0.6126558374189759,1.6750667206114958,-1.0624108831925199,1.5752147558151444,2.1764934988926963,-0.6012787430775519,4.0,0.0,4.0,0.0004,0.0,0.0004,4.5991,10.0,-5.4009,4.6031,9.999999999999998,-5.396899999999998
mnist,alpha0p5,42,oracle_logit,feddf_logit,ff3e68157b637807,3ebe95153b060ea6,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.983,0.9484,0.034599999999999964,0.0539874024679884,0.1567255389899015,-0.10273813652191309,0.998,0.945,0.05300000000000005,0.9193189778347892,1.0573363121172712,-0.13801733428248197,1.9060353513952468,1.9643367401915908,-0.058301388796343945,20.0,0.0,20.0,0.002,0.0,0.002,8.7159,10.0,-1.2841000000000005,8.7359,9.999999999999998,-1.2640999999999973
