M_sha256,aggregation,batch_order_sha256,batch_size,cache_creation_commit,cache_sha256,consumed_batches_sha256,dataset,effective_teachers,epochs_completed,epochs_started,examples_seen,fallback_count,fallback_rate,kd_execution_commit,learning_rate,mean_selected_teachers,method,optimizer,pre_restriction_outside_support_mass,protocol_version,proxy_labels_sha256,proxy_master_sha256,proxy_master_size,proxy_selection,proxy_selection_seed,proxy_sha256,proxy_size,proxy_view,regime,run_id,scheduler,seed,student_final_sha256,student_final_train_loss,student_init_sha256,student_test_accuracy,student_test_nll,target_accuracy,target_entropy,target_nll,target_revision,temperature,training_recipe_json,updates,weight_decay,weight_rule,input_file,input_row,execution_commit,loss,source_cache_sha256,source_regime,expertise_M_sha256,partition_metadata_sha256,presence_counts_sha256,routing_mask_source,invalid_reason,valid
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,9dc3b75d34f50fd7e8121684c2e8b96473759a62ffdf4da9a899b6be2324c4f6,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,b0e774132de58204419c2668a7ac2df2bbceb888e21808d3fb6686e76d27e693,c704b120a3cb73aa8c8df617232d6058a17a3bc42b1535cd8876b14fac92544e,cifar,9.999999999999998,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,10.0,feddf_prob,AdamW,,article1-v3,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10000,full_original_order,43,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10000,deterministic_evaluation,single,30fad745b10be4d3,none,43,8a4b0662e5225b8b2b8444a9f37a5b1a128e514c432b65ab90bd721bad2ddc52,0.041337251663208,335be889b9913daeb5005a38607982797a1f0f6633ae7459498f792989576a97,0.1064,2.540905977630615,0.1092,2.298976523619168,2.306377824902013,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,284,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,9dc3b75d34f50fd7e8121684c2e8b96473759a62ffdf4da9a899b6be2324c4f6,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,b0e774132de58204419c2668a7ac2df2bbceb888e21808d3fb6686e76d27e693,c704b120a3cb73aa8c8df617232d6058a17a3bc42b1535cd8876b14fac92544e,cifar,1.0,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,1.0,expert_prob,AdamW,0.2683526521584528,article1-v3,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10000,full_original_order,43,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10000,deterministic_evaluation,single,9d78cd505aef877c,none,43,b9af903baab970d629f967a313d8b68ad7e53cbe089248dddcbd688a81a3153e,0.8087859153747559,335be889b9913daeb5005a38607982797a1f0f6633ae7459498f792989576a97,0.8018,1.558212961578369,1.0,1.1515907386505606,0.3181445951576681,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,285,,,,,,,,,,True
059be922475ef12f58bc3781d108bf6a3d24d8a5cf138278e605d74b6f4cc0d1,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,2c264eb2b010463c5e733bb95ad9ab1809529bedec649fec20beca0919e18402,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,9.999999999999998,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,10.0,feddf_prob,AdamW,,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,iid,fa2bcb5db7319c76,none,44,265522cd213bb764c875c7ba80d5a38840665c00ab81df9fe9d7edee392c7c25,0.170531690120697,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.7471,0.7422387187004089,0.7951,2.1841124427676046,1.6115981178102532,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,290,,,,,,,,,,True
059be922475ef12f58bc3781d108bf6a3d24d8a5cf138278e605d74b6f4cc0d1,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,2c264eb2b010463c5e733bb95ad9ab1809529bedec649fec20beca0919e18402,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,6.2,30,30,300000,1000.0,0.1,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,5.2,expert_prob,AdamW,0.3861728077158272,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,iid,f048d10da4d4f8c5,none,44,052a609dfbd57c7fd115f1776f2593dcd8fc1bd4477be69a268713d84da45367,0.2337781488895416,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.7501,0.7439198655128479,0.8219,2.1693333030041497,1.5625314945492446,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,291,,,,,,,,,,True
cecf6fdcbdfae1fae44fbbe05658d49421ee7dab96cd38570c6de368e9311c01,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,89288c8820f0afac2817cce5320a371303b0aabae735b81c82db7a423f39650a,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,9.999999999999998,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,10.0,feddf_prob,AdamW,,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,alpha0p1,be2a4d0042b5c205,none,44,3111bd43f8cff17d60ffaf35da66cf86f99d81d00b71b5f0ad064b9d237408a3,0.0566601157188415,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.5498,1.2852645374298095,0.5876,2.248885383450275,1.8821623226799489,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,308,,,,,,,,,,True
cecf6fdcbdfae1fae44fbbe05658d49421ee7dab96cd38570c6de368e9311c01,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,89288c8820f0afac2817cce5320a371303b0aabae735b81c82db7a423f39650a,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,3.0,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,3.0,expert_prob,AdamW,0.3916033856531531,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,alpha0p1,37aeec9803de227f,none,44,90912d8d46b3ce6dab8e2cb4b823627d1943bcc03b17d2ade335bb50b728cd86,0.614020824432373,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.7497,1.1247953678131104,0.966,2.023083901177679,1.1837923584105716,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,309,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,4a19eeed7486a909cce5e44750f02af8885ca0d179d5ba1614e49333f1bab69a,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,9.999999999999998,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,10.0,feddf_prob,AdamW,,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,single,b60b5aaedfc63c0a,none,44,a2067eb0ef025e7f42dad1a8012c083f492feea0d2d4b04672a51347d58183ef,0.0097665190696716,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.0934,2.508219227600098,0.0945,2.298857668166936,2.3081798857859765,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,320,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,4a19eeed7486a909cce5e44750f02af8885ca0d179d5ba1614e49333f1bab69a,40722a1b2e1bd53024c6927f9304d3ab249668be780c1d3b721c7dbf5780613a,cifar,1.0,30,30,300000,0.0,0.0,0eff7977add55cf9e6a8d1ed0dcc76ab3858a46f,0.001,1.0,expert_prob,AdamW,0.261323164885079,article1-v3,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,full_original_order,44,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10000,deterministic_evaluation,single,5284426a3da466ef,none,44,6fcfa331bb1fa345eeaa6db6d3fb25c8f547362a9b11d76bbd093e211c18cba5,0.7008445262908936,46589cf6bfcd1fa9ee8bf3ef4d53bdd80a9fb701649506d084ffd4cf895930da,0.7783,1.839888500785828,1.0,1.1268682133606789,0.310253358283077,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,321,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,9c89cc8875f36da465b21ebab76f17691f27e51a6e391c7da97d9b3c818ea16e,100,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,53f9e814a94b3c58466da1b196a4a015777ae6b1c7cdabf87a8ad2bc27a4c731,cifar,6.5,1200,1200,120000,10.0,0.1,ccf92e765d8c7563482aa24d9851cd656eb1084e,0.001,5.5,expert_prob,AdamW,0.3455054532219716,article1-v3,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,100,deterministic_evaluation,iid,da7b6ec3376d2c08,none,42,c46b8cc7d4341df6461cc3e1234162b6acf8e376d6d2b4a0493a4489482e09b5,6.802559073548764e-05,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.4146,1.9504141399383543,0.75,2.150217885211533,1.5323064520937826,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb"", ""proxy_size"": 100, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,3,,,,,,,,,,True
34f84e2343874e1a7b9b815529aa22768f81a356597ec5e338c60b3904ca2c75,mean_probabilities,9c89cc8875f36da465b21ebab76f17691f27e51a6e391c7da97d9b3c818ea16e,100,7ff045e85bdcdcb19da695baf49045e3320a14d4,131d0b9efcd1c7294a6cc1cf94110c75b2bab77a718c2909d085900d8a7a96f6,53f9e814a94b3c58466da1b196a4a015777ae6b1c7cdabf87a8ad2bc27a4c731,cifar,2.4,1200,1200,120000,0.0,0.0,ccf92e765d8c7563482aa24d9851cd656eb1084e,0.001,2.4,expert_prob,AdamW,0.4124156788262579,article1-v3,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,100,deterministic_evaluation,alpha0p1,70198bce1d864354,none,42,5992c3748f4a761485bd0bcfcccd3673bac7fd47128d2f0a62a18979cb02b880,0.0001687014009803,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.3374,2.6688959365844727,0.98,1.9981376473935013,1.133038985516312,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb"", ""proxy_size"": 100, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,4,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,9c89cc8875f36da465b21ebab76f17691f27e51a6e391c7da97d9b3c818ea16e,100,7ff045e85bdcdcb19da695baf49045e3320a14d4,df8172495f9d3fae3dc1d602b20cc4278ee8df7d87c004ad0754949c37f0bc7f,53f9e814a94b3c58466da1b196a4a015777ae6b1c7cdabf87a8ad2bc27a4c731,cifar,1.0,1200,1200,120000,0.0,0.0,ccf92e765d8c7563482aa24d9851cd656eb1084e,0.001,1.0,expert_prob,AdamW,0.2573396561376773,article1-v3,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,100,deterministic_evaluation,single,e2401c3829e09d4c,none,42,3319efc4aa95c579349b4298cd3efed3f8f943c425a072ed5ed5e6da8c04ea80,3.203412416041829e-05,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.3259,4.596441403961181,1.0,1.0992081341231588,0.3111012659310526,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb"", ""proxy_size"": 100, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,5,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,39ef3cb5cd517a7d6cf7b6bd137d76374f0539b897781179882ea3a2073ba439,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,985117821410d356f053658bf8ff4e15025a5a7abde78d27b71a8a15fd28a9dc,cifar,6.5,600,600,300000,50.0,0.1,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,5.5,expert_prob,AdamW,0.3438430276384353,article1-v3,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,500,deterministic_evaluation,iid,54137279e4a9b224,none,42,3af146dd4eb87154e2b9a687523784e43c093456da76e37aa70b3f0811fc0ea3,0.0481638796627521,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.5777,1.228393250656128,0.766,2.1471244282306987,1.5302759307060414,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6"", ""proxy_size"": 500, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,7,,,,,,,,,,True
34f84e2343874e1a7b9b815529aa22768f81a356597ec5e338c60b3904ca2c75,mean_probabilities,39ef3cb5cd517a7d6cf7b6bd137d76374f0539b897781179882ea3a2073ba439,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,131d0b9efcd1c7294a6cc1cf94110c75b2bab77a718c2909d085900d8a7a96f6,985117821410d356f053658bf8ff4e15025a5a7abde78d27b71a8a15fd28a9dc,cifar,2.4,600,600,300000,0.0,0.0,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,2.4,expert_prob,AdamW,0.4181744054153748,article1-v3,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,500,deterministic_evaluation,alpha0p1,fee8296ad0b5432a,none,42,b23db86a847575f3a149c26186aaa039ba10d12499b3ed4c91cea576b4106056,0.0336973369121551,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.4852,1.8862363456726077,0.976,1.9981778060626367,1.1428293977523902,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6"", ""proxy_size"": 500, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,8,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,39ef3cb5cd517a7d6cf7b6bd137d76374f0539b897781179882ea3a2073ba439,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,df8172495f9d3fae3dc1d602b20cc4278ee8df7d87c004ad0754949c37f0bc7f,985117821410d356f053658bf8ff4e15025a5a7abde78d27b71a8a15fd28a9dc,cifar,1.0,600,600,300000,0.0,0.0,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,1.0,expert_prob,AdamW,0.2748976003641111,article1-v3,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,500,deterministic_evaluation,single,c6d58c4fbb89382f,none,42,917c02e370dd8bf67b561a60e14ca18e2fcd4778a92ece8426a052fae87fa3ae,0.0492787472903728,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.4903,3.079330432128906,1.0,1.1571690924056932,0.337474538180092,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6"", ""proxy_size"": 500, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,9,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,36c2331f694a7b1dafd8061a0bfab76f41d30d4d90ec93cfa74f40728016566b,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,131e99175321e7a52cdca3cb4f4c2823d4a78ab2e51898e20bddb5c3b0657f6b,cifar,6.5,300,300,300000,100.0,0.1,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,5.5,expert_prob,AdamW,0.3472968320121679,article1-v3,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,1000,deterministic_evaluation,iid,b94ba5ca2553bfc5,none,42,4cbf3fa68b381479fac6adad7858bdf6c005bc9b17524c59d3de314393dc0ff1,0.074658028781414,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.6417,1.0688322467803957,0.771,2.147571334155542,1.5273577377084424,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5"", ""proxy_size"": 1000, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,11,,,,,,,,,,True
34f84e2343874e1a7b9b815529aa22768f81a356597ec5e338c60b3904ca2c75,mean_probabilities,36c2331f694a7b1dafd8061a0bfab76f41d30d4d90ec93cfa74f40728016566b,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,131d0b9efcd1c7294a6cc1cf94110c75b2bab77a718c2909d085900d8a7a96f6,131e99175321e7a52cdca3cb4f4c2823d4a78ab2e51898e20bddb5c3b0657f6b,cifar,2.4,300,300,300000,0.0,0.0,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,2.4,expert_prob,AdamW,0.4167931972744578,article1-v3,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,1000,deterministic_evaluation,alpha0p1,640c473b279cba58,none,42,5fd5986c7a1b5a53dd081284a7c6d168ead6d11052719571106ca708358e8314,0.0425764843821525,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.5653,1.634368112564087,0.979,1.9952248771451464,1.1374383694753254,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5"", ""proxy_size"": 1000, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,12,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,36c2331f694a7b1dafd8061a0bfab76f41d30d4d90ec93cfa74f40728016566b,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,df8172495f9d3fae3dc1d602b20cc4278ee8df7d87c004ad0754949c37f0bc7f,131e99175321e7a52cdca3cb4f4c2823d4a78ab2e51898e20bddb5c3b0657f6b,cifar,1.0,300,300,300000,0.0,0.0,c643a33c5bd39dee413ca2ea296a3f85ec91d9f8,0.001,1.0,expert_prob,AdamW,0.2770190119565327,article1-v3,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,nested_stratified_v1,42,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,1000,deterministic_evaluation,single,2d4c87c3549f39e5,none,42,7dc6b66f51d287ca25873a6d7c127350ad6aa2a41759f865436adb0a88486603,0.0755142867565155,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.5687,2.766572400665283,1.0,1.163920287189527,0.3401640200136298,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""proxy_labels_sha256"": ""6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5"", ""proxy_size"": 1000, ""updates"": 1200, ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_proxy_size_expert_prob.csv,13,,,,,,,,,,True
