M_sha256,aggregation,batch_order_sha256,batch_size,cache_creation_commit,cache_sha256,consumed_batches_sha256,dataset,effective_teachers,epochs_completed,epochs_started,examples_seen,fallback_count,fallback_rate,kd_execution_commit,learning_rate,mean_selected_teachers,method,optimizer,pre_restriction_outside_support_mass,protocol_version,proxy_labels_sha256,proxy_master_sha256,proxy_master_size,proxy_selection,proxy_selection_seed,proxy_sha256,proxy_size,proxy_view,regime,run_id,scheduler,seed,student_final_sha256,student_final_train_loss,student_init_sha256,student_test_accuracy,student_test_nll,target_accuracy,target_entropy,target_nll,target_revision,temperature,training_recipe_json,updates,weight_decay,weight_rule,input_file,input_row,execution_commit,loss,source_cache_sha256,source_regime,expertise_M_sha256,partition_metadata_sha256,presence_counts_sha256,routing_mask_source,invalid_reason,valid
6a9aa8491e74ec75c7cf558640a5e2c0e3da77c11b35ae0cb96809f7192314f6,weighted_mean_logits,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,774771f37d7ff253d090474398a8c62c845efec21dbd006f76cde7cfc97957b2,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,4.6832,30,30,300000,45.0,0.0045,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,4.6382,oracle_logit,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,alpha0p1,926999dfb235a311,none,44,6677c15b3e28eca26ebde0ac12191f286bccba7f3df532a8de035622c3105803,1.2065577507019043,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.8979,0.4875296553611755,0.9957,1.7897744976924668,0.7996736731380499,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,205,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_prob,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,ec0dd92c67c94986,none,44,8ac3a56eaedbbd0cd4ad71a31f172df740624e07f35dd548d5de44aa362737d6,0.439957857131958,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.3956,1.9263315893173216,0.4162,1.987301944193313,1.7163621466730372,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,206,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,2.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,2.0,expert_prob,AdamW,0.0486963399168962,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,393db1feef47cf9d,none,44,04d1414b42394bd6bb7aa0c83731447914535791e2643aa987d8a46f11964faa,1.481835126876831,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9028,1.6088323692321778,0.9939,0.4291062887388214,0.1518579201260208,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,207,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,mean_support_restricted_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,2.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,2.0,expert_prob_sr,AdamW,0.0486963399168962,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,54850265efe0762c,none,44,9ad576a7809b287d9ae379e890d7480647ac1701ab715effede53ebf07ff49d5,1.4381738901138306,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9009,2.296750054359436,0.9943,0.2156792533349912,0.0968987996959109,2.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,208,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,2.0241,30,30,300000,38.0,0.0038,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.9861,oracle_prob,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,fa116c17331b2e03,none,44,ec0a1fe6088ad96df763ed871d10baa98bec26929a4e7491993409bb2c6b0ba8,2.227085828781128,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.8991,1.717380214500427,0.9962,0.4309442166084065,0.158810087922515,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,209,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,weighted_mean_logits,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_logit,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,8b5619e1467492ea,none,44,8398c4b35cbebb1221cdc343d6cc9118191cd0d7b953b409918c15f4375a92e6,0.4180374443531036,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.2,8.613065730285644,0.2006,1.9637304452024733,2.2280514149901816,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,210,,,,,,,,,,True
ce4b9886dc3da23c4ec80937dca96608fe5f8454c6299680143dd031516e5403,weighted_mean_logits,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d4833ed743c2fd17384c1be96b47d29968f87f23895aed4c099af547b4f59361,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,2.0241,30,30,300000,38.0,0.0038,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.9861,oracle_logit,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,multi,eeb7d4198c4a1924,none,44,19d94495dc31834708fc06135e22e4520932164c205f8f8c22a1ec62a65b399e,2.0056231021881104,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.8912,1.8104853691101075,0.9962,0.3874781131543555,0.1448547734032402,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,211,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_prob,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,cd05b1f48ae157c4,none,44,6b34f741dc874c12d332163fc0058648a27428de8767fc2888a36cf20fcd7b4a,-1.1920928955078125e-07,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.1,2.302585038757324,0.1193,2.302585092656829,2.302583151356476,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,212,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,1.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.0,expert_prob,AdamW,3.87235840681367e-06,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,ab8e9ca45adc2256,none,44,fc0b5aeb74b9629e3dd1611a306b7d3dd12501eb9954b82c082c18ae3cdf5ee3,0.1593122780323028,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9057,2.6762206501960755,1.0,4.910081560201257e-05,3.872599766735031e-06,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,213,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_support_restricted_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,1.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.0,expert_prob_sr,AdamW,3.87235840681367e-06,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,45d2e0d5b1a6931a,none,44,d268d9c54ac5a97e046863a49795592421456376659a48178fe5e7ba50cf4d4b,0.2102586328983307,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9041,2.4949923821397126,1.0,-0.0,-0.0,2.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,214,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,mean_probabilities,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,1.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.0,oracle_prob,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,40700dc4636bdaee,none,44,fc0b5aeb74b9629e3dd1611a306b7d3dd12501eb9954b82c082c18ae3cdf5ee3,0.1593122780323028,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9057,2.6762206501960755,1.0,4.910081560201257e-05,3.872599766735031e-06,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,215,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,weighted_mean_logits,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_logit,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,084dd4c334767c68,none,44,dea1a3d94227f80d25e19cec17d70f16e7a7b21881a259db5fa5d2696bcd81ec,0.1564753949642181,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.0964,7.572461312866211,0.0978,2.1855847471412124,2.504474913963897,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,216,,,,,,,,,,True
e6f1e0016bd69e5208d7779bafd908447f0ffbf5bd505201465dc3d9494ee864,weighted_mean_logits,1f3034cbd83dc007bebbb86cb19474d4ce302552e2dd4f9a5af623e717861d58,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,a0d714f7bc71ad4493f0e5464bb6a5f65205d7082adf9c71bfb90ec754807d5e,849f1b74cefdcc2362df172533df7980cabfd485ce2302f165ed502a7d40f4b8,fmnist,1.0,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,1.0,oracle_logit,AdamW,,article1-v3,a25cfd1d4a95d4f7a5edf37eefaaa8cfce5b3a5a5bd3b7fc84fc495052c80a57,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,full_original_order,44,56169d4fdedbe0732b5f4cc31ed6d66f01e7e1069f3e908130357af6f5652296,10000,deterministic_evaluation,single,631932254a7a791e,none,44,fc0b5aeb74b9629e3dd1611a306b7d3dd12501eb9954b82c082c18ae3cdf5ee3,0.1593122780323028,6838075722e64f2bbfba2fd720c2d2975cc93fc1fa1b02f4a7d78d497d5477e4,0.9057,2.6762206501960755,1.0,4.910081560201257e-05,3.872599766735031e-06,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,217,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,2a836581bb03cec96f509a87a0a27efbc0afc37c6522a54562e03a18504b0346,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,7d19cf95b4de564f3b35de7f267e55fb595e5b2a9d5e5d7408d2b7653541ba98,cifar,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_prob,AdamW,,article1-v3,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,full_original_order,42,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,deterministic_evaluation,iid,a00f0c26cb8bbcde,none,42,6e1f642602a6c3b8d565a6101bcc91a0910e35ccf1a7ed5795695e08c60efd67,0.2703052163124084,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.7522,0.7609709712982178,0.7964,2.162036171763306,1.5508668901104945,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,218,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,2a836581bb03cec96f509a87a0a27efbc0afc37c6522a54562e03a18504b0346,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,7d19cf95b4de564f3b35de7f267e55fb595e5b2a9d5e5d7408d2b7653541ba98,cifar,6.5,30,30,300000,1000.0,0.1,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,5.5,expert_prob,AdamW,0.346011268219641,article1-v3,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,full_original_order,42,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,deterministic_evaluation,iid,b25818fe5626557a,none,42,b1e08d85d47a61c03c58d4a121491872790fa303b37b35ffeb9371a5f0a8a7e1,0.2797413468360901,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.7475,0.8006440430164338,0.7923,2.14505773788061,1.5140357059241016,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,219,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_support_restricted_probabilities,2a836581bb03cec96f509a87a0a27efbc0afc37c6522a54562e03a18504b0346,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,7d19cf95b4de564f3b35de7f267e55fb595e5b2a9d5e5d7408d2b7653541ba98,cifar,6.5,30,30,300000,1000.0,0.1,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,5.5,expert_prob_sr,AdamW,0.346011268219641,article1-v3,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,full_original_order,42,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,deterministic_evaluation,iid,aadc4f910a8966d5,none,42,d9a5b39868b8709edddb55bcb2a89ddae1efd0b0627da2f2c5ef4a7dfe019308,1.0798231363296509,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.6692,4.334282697296143,0.8626,1.7453132497509778,1.104086775619892,2.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,220,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,mean_probabilities,2a836581bb03cec96f509a87a0a27efbc0afc37c6522a54562e03a18504b0346,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,7d19cf95b4de564f3b35de7f267e55fb595e5b2a9d5e5d7408d2b7653541ba98,cifar,7.4146,30,30,300000,470.0,0.047,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,6.9446,oracle_prob,AdamW,,article1-v3,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,full_original_order,42,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,deterministic_evaluation,iid,c5960233e7e78787,none,42,2b2af151c65f8a2b16e2df01e4e1942622fad307f1b3f65df3f567d04a742a05,0.3355502188205719,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.762,0.7252334352016448,0.953,2.1536808567381662,1.4714634789580352,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,selected_uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,221,,,,,,,,,,True
a549aff87e6ef58b5926807f91025e7e405b52c4fe466412a04e29956c72609c,weighted_mean_logits,2a836581bb03cec96f509a87a0a27efbc0afc37c6522a54562e03a18504b0346,256,7ff045e85bdcdcb19da695baf49045e3320a14d4,d2636da84362f05b2a0ab8ebb5039b941c6b9310b42eddd0e6007451ba624b46,7d19cf95b4de564f3b35de7f267e55fb595e5b2a9d5e5d7408d2b7653541ba98,cifar,9.999999999999998,30,30,300000,0.0,0.0,e311558ce6e4e1a1d345e2051c2d5e8ccaecccda,0.001,10.0,feddf_logit,AdamW,,article1-v3,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,full_original_order,42,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,10000,deterministic_evaluation,iid,b0a9335fd8631103,none,42,edbcc8d87448b6ce0d7417446fed201a078cd683b5819100078b324d2a06c86d,0.2631261348724365,185356aa1824f8622c4cedfce3d940f5365857f2d6541013f0f2d87bf8820d24,0.7503,0.7584363522052765,0.7953,2.159372890827451,1.5488693710734205,1.0,8.0,"{""K"": 10, ""batch_size"": 256, ""epochs"": 30, ""lr"": 0.001, ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}",1200,0.0001,uniform,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,222,,,,,,,,,,True
