dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
cifar,iid,43,expert_prob,feddf_prob,732fa36ec846a6f7,e87c11f117ac21ff,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7609,0.7615,-0.0005999999999999339,0.742044600391388,0.6973574625968934,0.044687137794494625,0.8183,0.7827,0.035600000000000076,1.500048393402514,1.5913698524649196,-0.09132145906240563,2.1448883830815526,2.1760931220498123,-0.031204738968259704,1000.0,0.0,1000.0,0.1,0.0,0.1,4.7,10.0,-5.3,5.7,9.999999999999998,-4.299999999999998
cifar,iid,44,expert_prob,feddf_prob,f048d10da4d4f8c5,fa2bcb5db7319c76,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7501,0.7471,0.0030000000000000027,0.7439198655128479,0.7422387187004089,0.0016811468124390272,0.8219,0.7951,0.026799999999999935,1.5625314945492446,1.6115981178102532,-0.049066623261008635,2.1693333030041497,2.1841124427676046,-0.014779139763454907,1000.0,0.0,1000.0,0.1,0.0,0.1,5.2,10.0,-4.8,6.2,9.999999999999998,-3.799999999999998
cifar,multi,42,expert_prob,feddf_prob,e45d743ef17dcac0,faf19ceb1b28e46e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7485,0.5142,0.23430000000000006,1.5690236114501954,1.4455529586791993,0.12347065277099611,0.942,0.5249,0.4170999999999999,0.774684495313124,2.063125837837762,-1.2884413425246382,1.6246264559525458,2.2824704548036423,-0.6578439988510965,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
cifar,multi,43,expert_prob,feddf_prob,cccf669675b00118,713d6b6a6dec828d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7377,0.423,0.31470000000000004,1.588653736114502,1.660233941078186,-0.071580204963684,0.9265,0.4504,0.47609999999999997,0.8099299222557768,2.090846723859656,-1.2809168016038794,1.629249439199916,2.282941970565186,-0.6536925313652702,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
cifar,multi,44,expert_prob,feddf_prob,c75c2a10a08cf2fd,b37afb16cfc0a581,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7667,0.5097,0.257,1.5695095485687256,1.3987098165512084,0.1707997320175172,0.9474,0.5172,0.4302,0.7364628298630538,2.051875850729945,-1.3154130208668913,1.5782369921977493,2.280152903554469,-0.7019159113567199,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
cifar,single,42,expert_prob,feddf_prob,f384e4ed50945edc,dcc1cd8b8d9e76db,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7827,0.0844,0.6982999999999999,1.7387799139022828,2.788810957336426,-1.050031043434143,1.0,0.0861,0.9139,0.3454380084591673,2.319675674428428,-1.9742376659692606,1.1749363584860764,2.2964527709495712,-1.1215164124634949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
cifar,single,43,expert_prob,feddf_prob,9d78cd505aef877c,30fad745b10be4d3,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8018,0.1064,0.6954,1.558212961578369,2.540905977630615,-0.982693016052246,1.0,0.1092,0.8908,0.3181445951576681,2.306377824902013,-1.9882332297443448,1.1515907386505606,2.298976523619168,-1.1473857849686075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
cifar,single,44,expert_prob,feddf_prob,5284426a3da466ef,b60b5aaedfc63c0a,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7783,0.0934,0.6849,1.839888500785828,2.508219227600098,-0.6683307268142697,1.0,0.0945,0.9055,0.310253358283077,2.3081798857859765,-1.9979265275028997,1.1268682133606789,2.298857668166936,-1.171989454806257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
fmnist,alpha0p1,42,expert_prob,feddf_prob,f003b578acbead11,d9e89fd40a0db3ea,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8977,0.4799,0.41780000000000006,0.5442288514614105,1.2675213376998902,-0.7232924862384796,0.9944,0.5249,0.4694999999999999,0.7653004349788436,1.5635469043124448,-0.7982464693336012,1.7517848960329214,2.121057959195118,-0.36927306316219655,0.0,0.0,0.0,0.0,0.0,0.0,3.5,10.0,-6.5,3.5,9.999999999999998,-6.499999999999998
fmnist,alpha0p1,43,expert_prob,feddf_prob,89b7a98af918a190,0f339439e469a9ed,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.894,0.699,0.19500000000000006,0.4541786133289337,0.8512351243972779,-0.39705651106834416,0.9934,0.7327,0.26069999999999993,0.8561923499609259,1.569219488744456,-0.7130271387835301,1.8190037290807028,2.1718788289751187,-0.3528750998944159,0.0,0.0,0.0,0.0,0.0,0.0,3.8,10.0,-6.2,3.8,9.999999999999998,-6.199999999999998
