dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
cifar,iid,43,oracle_prob,oracle_logit,ebd4fe9dbb3a6e0a,d7e3b9469fcd56bf,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7689,0.7625,0.006400000000000072,0.6935678791046143,0.7131249617576599,-0.019557082653045677,0.9542,0.9542,0.0,1.4978063688242211,1.495656109470209,0.0021502593540121406,2.164529142237381,2.1620069356311578,0.002522206606223154,460.0,460.0,0.0,0.046,0.046,0.0,6.6464,6.6464,0.0,7.1064,7.1064,0.0
cifar,iid,44,oracle_prob,oracle_logit,98037d56541a91a1,70c8cf0445c1420f,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7602,0.7626,-0.0023999999999999577,0.6973271984100342,0.6976778889656067,-0.00035069055557246376,0.9506,0.9506,0.0,1.532354719515066,1.5291408159976887,0.00321390351737727,2.175826124977973,2.1733306459200525,0.00249547905792058,494.0,494.0,0.0,0.0494,0.0494,0.0,6.7879,6.7879,0.0,7.2819,7.2819,0.0
cifar,multi,42,oracle_prob,oracle_logit,8890e361e723bfaf,dfcb4f0cd06f2dec,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.756,0.747,0.009000000000000008,1.4651527351379394,1.5731992031097413,-0.10804646797180184,0.9682,0.9682,0.0,0.8011927884259293,0.7953528857083626,0.005839902717566736,1.6386350275178208,1.6276772206398804,0.010957806877940346,328.0,328.0,0.0,0.0328,0.0328,0.0,1.8513,1.8513,0.0,2.1793,2.1793,0.0
cifar,multi,43,oracle_prob,oracle_logit,0ef3f2f21cd2a102,319503d2be798cfb,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7363,0.7406,-0.0043000000000000815,1.5475525390625,1.5173261867523191,0.030226352310180893,0.9609,0.9609,0.0,0.8400127851713445,0.8311786736876063,0.008834111483738138,1.644655158204403,1.6300568768137669,0.014598281390636014,401.0,401.0,0.0,0.0401,0.0401,0.0,1.8053,1.8053,0.0,2.2063,2.2063,0.0
cifar,multi,44,oracle_prob,oracle_logit,90b453e37aa2a237,2da55c56165389a1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7612,0.7674,-0.006199999999999983,1.5229028438568115,1.474454839706421,0.04844800415039052,0.9715,0.9715,0.0,0.7591748037923142,0.7529955832811275,0.006179220511186689,1.5940414302713088,1.5848375818978782,0.00920384837343069,293.0,293.0,0.0,0.0293,0.0293,0.0,1.865,1.865,0.0,2.158,2.158,0.0
cifar,single,42,oracle_prob,oracle_logit,a331dc9eabe1e5b8,28bbd20b734ca0ba,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7827,0.7827,0.0,1.7387799139022828,1.7387799139022828,0.0,1.0,1.0,0.0,0.3454380084591673,0.3454380084591673,0.0,1.1749363584860764,1.1749363584860764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
cifar,single,43,oracle_prob,oracle_logit,d50362a1d4b30185,0ce85fdb9c38d1f1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8018,0.8018,0.0,1.558212961578369,1.558212961578369,0.0,1.0,1.0,0.0,0.3181445951576681,0.3181445951576681,0.0,1.1515907386505606,1.1515907386505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
cifar,single,44,oracle_prob,oracle_logit,5057abc673058bb2,c90017f9805aec2e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.7783,0.7783,0.0,1.839888500785828,1.839888500785828,0.0,1.0,1.0,0.0,0.310253358283077,0.310253358283077,0.0,1.1268682133606789,1.1268682133606789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fmnist,alpha0p1,42,oracle_prob,oracle_logit,d1f61114c058d464,ac79ecf816739412,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9005,0.8958,0.0046999999999999265,0.4862975761890411,0.7276121450424194,-0.24131456885337832,0.9961,0.9961,0.0,0.7750100527768446,0.5770092711751933,0.19800078160165135,1.7708594188858908,1.4478253021086165,0.32303411677727434,39.0,39.0,0.0,0.0039,0.0039,0.0,3.7962,3.7962,0.0,3.8352,3.8352,0.0
fmnist,alpha0p1,43,oracle_prob,oracle_logit,6855966ae85d639d,5f6a723f7af6ec99,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8943,0.8984,-0.0040999999999999925,0.4271069768190383,0.4716526759624481,-0.04454569914340978,0.9952,0.9952,0.0,0.895353228373227,0.7765074518438794,0.11884577652934758,1.8726642795994053,1.745270413065184,0.12739386653422136,49.0,49.0,0.0,0.0049,0.0049,0.0,4.1661,4.1661,0.0,4.2151,4.2151,0.0
